date,overall_sentiment_score,ticker_sentiment_score,ticker,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,price_movement
2023-10-20,0.13917215384615383,0.06103734615384615,AAPL,175.31,175.42,172.64,172.88,172.005683789725,64244028,0.0,1.0,1
2023-10-23,0.15296474193548387,0.06964525806451612,AAPL,170.91,174.01,169.93,173.0,172.125076906654,55980109,0.0,1.0,1
2023-10-24,0.17332036666666667,0.1193467,AAPL,173.05,173.67,171.45,173.44,172.562851668729,43816644,0.0,1.0,0
2023-10-25,0.1296859756097561,0.09271741463414634,AAPL,171.88,173.06,170.65,171.1,170.234685888604,57156962,0.0,1.0,0
2023-10-26,0.1758181875,0.107842875,AAPL,170.37,171.3775,165.67,166.89,166.045977369662,70625258,0.0,1.0,1
2023-10-27,0.126860675,0.05108445,AAPL,166.91,168.96,166.83,168.22,167.369251082297,58499129,0.0,1.0,1
2023-10-30,0.11959254166666666,0.09876527083333332,AAPL,169.02,171.17,168.87,170.29,169.42878234933,51130955,0.0,1.0,1
2023-10-31,0.18308873170731707,0.14894639024390244,AAPL,169.35,170.9,167.9,170.77,169.906354817048,44846017,0.0,1.0,1
2023-11-01,0.12611986666666666,0.1382229,AAPL,171.0,174.23,170.12,173.97,173.090171268501,56934906,0.0,1.0,1
2023-11-02,0.13892011363636364,0.14208575,AAPL,175.52,177.78,175.46,177.57,176.671964776385,77334752,0.0,1.0,0
2023-11-03,0.16806745283018867,0.1346146603773585,AAPL,174.24,176.82,173.35,176.65,175.756617546592,79829246,0.0,1.0,1
2023-11-06,0.1715828857142857,0.10045982857142857,AAPL,176.38,179.43,176.21,179.23,178.323569560576,63841310,0.0,1.0,1
2023-11-07,0.16068533333333335,0.09971355555555556,AAPL,179.18,182.44,178.97,181.82,180.90047100097,70529966,0.0,1.0,1
2023-11-08,0.1905565,0.15595325,AAPL,182.35,183.45,181.59,182.89,181.965059626925,49340282,0.0,1.0,0
2023-11-09,0.16020792857142857,0.10573732142857142,AAPL,182.96,184.12,181.81,182.41,181.487487159207,53763540,0.0,1.0,1
2023-11-10,0.1478353611111111,0.12612666666666666,AAPL,183.97,186.565,183.53,186.4,185.696094530971,66177922,0.24,1.0,0
2023-11-13,0.17825676923076922,0.12329853846153846,AAPL,185.82,186.03,184.21,184.8,184.102136638001,43627519,0.0,1.0,1
2023-11-14,0.1543552,0.11614329999999999,AAPL,187.7,188.11,186.3,187.44,186.732167161401,60108378,0.0,1.0,1
2023-11-15,0.18900805882352942,0.11586041176470588,AAPL,187.845,189.5,187.78,188.01,187.300014660771,53790499,0.0,1.0,1
2023-11-16,0.1845814090909091,0.1490230909090909,AAPL,189.57,190.96,188.65,189.71,188.993594922052,54412915,0.0,1.0,0
2023-11-17,0.15075317142857142,0.13577397142857142,AAPL,190.25,190.38,188.57,189.69,188.97367044839,50941404,0.0,1.0,1
2023-11-20,0.1511244,0.0994602,AAPL,189.89,191.905,189.88,191.45,190.727024130656,46538614,0.0,1.0,0
2023-11-21,0.1421384,0.08745660000000001,AAPL,191.41,191.52,189.74,190.64,189.92008294734,38134485,0.0,1.0,1
2023-11-22,0.16521531818181817,0.06988918181818181,AAPL,191.49,192.93,190.825,191.31,190.587552815021,39630011,0.0,1.0,0
2023-11-24,0.19476896666666665,0.20632789999999998,AAPL,190.87,190.9,189.25,189.97,189.252613079659,24048344,0.0,1.0,0
2023-11-27,0.1550332608695652,0.07081517391304348,AAPL,189.92,190.67,188.9,189.79,189.0732928167,40552609,0.0,1.0,1
2023-11-28,0.2242579090909091,0.1624605,AAPL,189.78,191.08,189.4,190.4,189.680989263395,38415419,0.0,1.0,0
2023-11-29,0.16856693749999999,0.12352509375,AAPL,190.9,192.09,188.97,189.37,188.654878869796,43014224,0.0,1.0,1
2023-11-30,0.1479472580645161,0.0641234193548387,AAPL,189.84,190.32,188.19,189.95,189.232688605997,48794366,0.0,1.0,1
2023-12-01,0.18304365517241378,0.13955272413793104,AAPL,190.33,191.56,189.23,191.24,190.517817157204,45704823,0.0,1.0,0
2023-12-04,0.21534871428571428,0.17424722857142858,AAPL,189.98,190.05,187.4511,189.43,188.714652290782,43389519,0.0,1.0,1
2023-12-05,0.1740470322580645,0.1431578387096774,AAPL,190.21,194.4,190.18,193.42,192.689584786375,66628398,0.0,1.0,0
2023-12-06,0.18492267857142858,0.1715517142857143,AAPL,194.45,194.76,192.11,192.32,191.593738734959,40895115,0.0,1.0,1
2023-12-07,0.1813760625,0.16102453125,AAPL,193.63,195.0,193.59,194.27,193.536374917015,47477655,0.0,1.0,1
2023-12-08,0.17200070967741937,0.16644735483870968,AAPL,194.2,195.99,193.67,195.71,194.970937020688,53406358,0.0,1.0,0
2023-12-11,0.18877689285714286,0.14298871428571427,AAPL,193.11,193.49,191.42,193.18,192.45049110243,60943699,0.0,1.0,1
2023-12-12,0.18471575862068965,0.1188754827586207,AAPL,193.08,194.72,191.721,194.71,193.974713337582,52696900,0.0,1.0,1
2023-12-13,0.150688775,0.152647975,AAPL,195.09,198.0,194.85,197.96,197.212440307677,70404183,0.0,1.0,1
2023-12-14,0.184192,0.1574899393939394,AAPL,198.02,199.62,196.16,198.11,197.361873860143,66831572,0.0,1.0,0
2023-12-15,0.21970383999999998,0.1439124,AAPL,197.53,198.3999,197.0,197.57,196.823913071265,128538401,0.0,1.0,0
2023-12-18,0.19084496428571426,0.14139239285714286,AAPL,196.09,196.63,194.39,195.89,195.150257283647,55751861,0.0,1.0,1
2023-12-19,0.157395,0.10676186842105262,AAPL,196.16,196.95,195.89,196.94,196.196292150909,40233138,0.0,1.0,0
2023-12-20,0.18141592592592592,0.1678697037037037,AAPL,196.9,197.68,194.83,194.83,194.094260179555,52242815,0.0,1.0,0
2023-12-21,0.18757716216216216,0.11109981081081081,AAPL,196.1,197.08,193.5,194.68,193.944826627089,46482549,0.0,1.0,0
2023-12-22,0.16980244827586208,0.13530658620689656,AAPL,195.18,195.41,192.97,193.6,192.868905049334,37149570,0.0,1.0,0
2023-12-26,0.12869516,0.10919696,AAPL,193.61,193.89,192.83,193.05,192.320982023626,28919310,0.0,1.0,1
2023-12-27,0.1413412,0.03369402857142857,AAPL,192.49,193.5,191.09,193.15,192.420604391937,47899806,0.0,1.0,1
2023-12-28,0.17962875862068967,0.15063586206896554,AAPL,194.14,194.66,193.17,193.58,192.848980575672,34049898,0.0,1.0,0
2023-12-29,0.19719539285714285,0.14246799999999998,AAPL,193.9,194.4,191.725,192.53,191.802945708411,42672148,0.0,1.0,0
2024-01-02,0.14040858823529412,0.04976320588235294,AAPL,187.15,188.44,183.885,185.64,184.93896453181,82488674,0.0,1.0,0
2024-01-03,0.13824759523809524,0.14133388095238097,AAPL,184.22,185.88,183.43,184.25,183.554213612293,58414460,0.0,1.0,0
2024-01-04,0.1446066857142857,0.092094,AAPL,182.15,183.0872,180.88,181.91,181.223050193824,71983570,0.0,1.0,0
2024-01-05,0.154946575,0.088056775,AAPL,181.99,182.76,180.17,181.18,180.495806905157,62196924,0.0,1.0,1
2024-01-08,0.20130551219512197,0.18348158536585368,AAPL,182.085,185.6,181.5,185.56,184.859266637162,59144470,0.0,1.0,0
2024-01-09,0.16293768181818183,0.14180122727272726,AAPL,183.92,185.15,182.73,185.14,184.440852690257,42841809,0.0,1.0,1
2024-01-10,0.177851,0.1138194,AAPL,184.35,186.4,183.92,186.19,185.486887557518,46792908,0.0,1.0,0
2024-01-11,0.17932436363636364,0.1488384090909091,AAPL,186.54,187.05,183.62,185.59,184.889153347655,49128408,0.0,1.0,1
2024-01-12,0.16132878947368423,0.149452,AAPL,186.06,186.74,185.19,185.92,185.21790716308,40477782,0.0,1.0,0
2024-01-16,0.1435236,0.11459037142857142,AAPL,182.16,184.26,180.934,183.63,182.936554928767,65603041,0.0,1.0,0
2024-01-17,0.17532958974358975,0.17128410256410256,AAPL,181.27,182.93,180.3,182.68,181.990142429816,47317433,0.0,1.0,1
2024-01-18,0.14986676744186045,0.18286676744186048,AAPL,186.09,189.14,185.83,188.63,187.917673344297,78005754,0.0,1.0,1
2024-01-19,0.15182670270270268,0.10939513513513514,AAPL,189.33,191.95,188.82,191.56,190.836608735798,68902985,0.0,1.0,1
2024-01-22,0.19875197560975608,0.1857009756097561,AAPL,192.3,195.33,192.26,193.89,193.157809917435,60133852,0.0,1.0,1
2024-01-23,0.19582751351351352,0.16718764864864866,AAPL,195.02,195.75,193.8299,195.18,194.442938468642,42355590,0.0,1.0,0
2024-01-24,0.177659,0.1456013947368421,AAPL,195.42,196.38,194.34,194.5,193.76550636413,53463269,0.0,1.0,0
2024-01-25,0.17927562857142856,0.17729654285714286,AAPL,195.22,196.2675,193.1125,194.17,193.436752548705,54822126,0.0,1.0,0
2024-01-26,0.18496813333333334,0.11795043333333334,AAPL,194.27,194.76,191.94,192.42,191.693361103269,44594011,0.0,1.0,0
2024-01-29,0.1601351568627451,0.12680033333333332,AAPL,192.01,192.2,189.58,191.73,191.005966761926,47145622,0.0,1.0,0
2024-01-30,0.16783503125000002,0.14211378125,AAPL,190.94,191.8,187.47,188.04,187.329901371265,55859370,0.0,1.0,0
2024-01-31,0.15912933333333334,0.14966236363636362,AAPL,187.04,187.095,184.35,184.4,183.703647164759,55467803,0.0,1.0,1
2024-02-01,0.14608015094339621,0.1352210566037736,AAPL,183.985,186.95,183.82,186.86,186.154357425199,64885408,0.0,1.0,0
2024-02-02,0.15591220408163264,0.1347628775510204,AAPL,179.86,187.33,179.25,185.85,185.148171505262,102551680,0.0,1.0,1
2024-02-05,0.1882283947368421,0.21284844736842104,AAPL,188.15,189.25,185.84,187.68,186.971260845346,69668820,0.0,1.0,1
2024-02-06,0.2165285,0.2168806923076923,AAPL,186.86,189.31,186.7695,189.3,188.585143211978,43490759,0.0,1.0,1
2024-02-07,0.1707007222222222,0.16706794444444442,AAPL,190.64,191.05,188.61,189.41,188.69472781712,53438955,0.0,1.0,0
2024-02-08,0.1727577142857143,0.17279782857142859,AAPL,189.385,189.535,187.35,188.32,187.608844002534,40962046,0.0,1.0,1
2024-02-09,0.18137251724137932,0.1555621724137931,AAPL,188.65,189.99,188.0,188.85,188.375936238526,45155216,0.24,1.0,0
2024-02-12,0.17939431818181817,0.12454513636363637,AAPL,188.415,188.67,186.79,187.15,186.680203690972,41781934,0.0,1.0,0
2024-02-13,0.13610403703703702,0.15137403703703706,AAPL,185.77,186.21,183.5128,185.04,184.575500352538,56529529,0.0,1.0,0
2024-02-14,0.15463491304347826,0.15649282608695653,AAPL,185.32,185.53,182.44,184.15,183.687734489407,54630517,0.0,1.0,0
2024-02-15,0.15094168181818182,0.0705050909090909,AAPL,183.55,184.49,181.35,183.86,183.398462466589,65434496,0.0,1.0,0
2024-02-16,0.14569517391304349,0.07736121739130435,AAPL,183.42,184.85,181.665,182.31,181.852353379114,49752465,0.0,1.0,0
2024-02-20,0.18978520833333334,0.14211479166666666,AAPL,181.79,182.43,180.0,181.56,181.104236078723,53665553,0.0,1.0,1
2024-02-21,0.1509603103448276,0.10998796551724138,AAPL,181.94,182.8888,180.66,182.32,181.862328276453,41529674,0.0,1.0,1
2024-02-22,0.1911787692307692,0.12051369230769231,AAPL,183.48,184.955,182.46,184.37,183.907182230855,52292208,0.0,1.0,0
2024-02-23,0.1864558064516129,0.13020845161290323,AAPL,185.01,185.04,182.23,182.52,182.061826223224,45119677,0.0,1.0,0
2024-02-26,0.18328575,0.12003844444444445,AAPL,182.24,182.76,180.65,181.16,180.705240185181,40867421,0.0,1.0,1
2024-02-27,0.17906725,0.107503375,AAPL,181.1,183.9225,179.56,182.63,182.171550093948,54318851,0.0,1.0,0
2024-02-28,0.15441988095238096,0.14007569047619048,AAPL,182.51,183.12,180.13,181.42,180.964587515983,48953939,0.0,1.0,0
2024-02-29,0.15146623529411765,0.08649823529411764,AAPL,181.27,182.57,179.53,180.75,180.2962693943,136682597,0.0,1.0,0
2024-03-01,0.20219757142857142,0.1525163142857143,AAPL,179.55,180.53,177.38,179.66,179.209005584398,73563082,0.0,1.0,0
2024-03-04,0.16488907142857143,0.1294377142857143,AAPL,176.15,176.9,173.79,175.1,174.660452398019,81510101,0.0,1.0,0
2024-03-05,0.1210741081081081,0.043073864864864864,AAPL,170.76,172.04,169.62,170.12,169.692953523421,95132355,0.0,1.0,0
2024-03-06,0.11109186363636364,0.08161777272727272,AAPL,171.06,171.24,168.68,169.12,168.695463789566,68587707,0.0,1.0,0
2024-03-07,0.14660267857142856,0.09567496428571429,AAPL,169.15,170.73,168.49,169.0,168.575765021503,71765061,0.0,1.0,1
2024-03-08,0.1882929090909091,0.11476518181818181,AAPL,169.0,173.7,168.94,170.73,170.301422261072,76267041,0.0,1.0,1
2024-03-11,0.21985565384615385,0.16124842307692305,AAPL,172.94,174.38,172.05,172.75,172.31635152346,58929918,0.0,1.0,1
2024-03-12,0.17296561904761903,0.19945414285714286,AAPL,173.15,174.03,171.01,173.23,172.79514659571,59544927,0.0,1.0,0
2024-03-13,0.17962721739130436,0.154614,AAPL,172.77,173.185,170.76,171.13,170.700418154615,51948951,0.0,1.0,1
2024-03-14,0.17239056000000003,0.1329292,AAPL,172.91,174.3078,172.05,173.0,172.565723956923,72571635,0.0,1.0,0
2024-03-15,0.17688281818181817,0.07928368181818182,AAPL,171.17,172.62,170.285,172.62,172.186677858059,121752699,0.0,1.0,1
2024-03-18,0.1881747222222222,0.12887530555555554,AAPL,175.57,177.71,173.52,173.72,173.283916565299,75604184,0.0,1.0,1
2024-03-19,0.16553942105263159,0.1718528157894737,AAPL,174.34,176.605,173.03,176.08,175.637992337197,55215244,0.0,1.0,1
2024-03-20,0.1556645172413793,0.008114000000000003,AAPL,175.72,178.67,175.09,178.67,178.221490747882,53423102,0.0,1.0,0
2024-03-21,0.12176913207547169,0.029776207547169812,AAPL,177.05,177.49,170.84,171.37,170.93981569074,106181270,0.0,1.0,1
2024-03-22,0.12927763636363634,0.05501165909090908,AAPL,171.76,173.05,170.06,172.28,171.847531348548,71160138,0.0,1.0,0
2024-03-25,0.1624244761904762,0.09097899999999999,AAPL,170.565,171.94,169.45,170.85,170.421121029135,54288328,0.0,1.0,0
2024-03-26,0.18734610714285713,0.14405585714285715,AAPL,170.0,171.42,169.58,169.71,169.28398273254,57388449,0.0,1.0,1
2024-03-27,0.14896151612903225,0.11938651612903227,AAPL,170.41,173.6,170.11,173.31,172.874945774419,60273265,0.0,1.0,0
2024-03-28,0.18770173333333334,0.09508353333333333,AAPL,171.75,172.23,170.51,171.48,171.049539561464,65672690,0.0,1.0,0
2024-04-01,0.22496626315789475,0.15384826315789474,AAPL,171.19,171.25,169.475,170.03,169.603179447374,43772506,0.0,1.0,0
2024-04-02,0.17481285,0.085207,AAPL,169.08,169.34,168.2302,168.84,168.416166664086,49013991,0.0,1.0,1
2024-04-03,0.13576411111111109,0.063756,AAPL,168.79,170.68,168.58,169.65,169.224133348509,45571129,0.0,1.0,0
2024-04-04,0.1669275882352941,0.10335435294117647,AAPL,170.29,171.92,168.82,168.82,168.396216869409,53355055,0.0,1.0,1
2024-04-05,0.13669984210526318,0.12860557894736843,AAPL,169.59,170.39,168.95,169.58,169.154309067139,41975776,0.0,1.0,0
2024-04-08,0.16223844999999998,0.1204319,AAPL,169.03,169.2,168.24,168.45,168.027145667883,37216858,0.0,1.0,1
2024-04-09,0.17394563999999998,0.11245568,AAPL,168.7,170.08,168.35,169.67,169.244083143186,42231444,0.0,1.0,0
2024-04-10,0.19041406451612902,0.1427797741935484,AAPL,168.8,169.09,167.11,167.78,167.3588275462,49709336,0.0,1.0,1
2024-04-11,0.09779477142857143,0.06939017142857143,AAPL,168.34,175.46,168.16,175.04,174.600603013988,91070275,0.0,1.0,1
2024-04-12,0.164494875,0.144881125,AAPL,174.26,178.36,174.21,176.55,176.106812512109,101670886,0.0,1.0,0
2024-04-15,0.1359086,0.0773526,AAPL,175.36,176.63,172.5,172.69,172.256502139428,73531773,0.0,1.0,0
2024-04-16,0.16070980952380953,0.14981852380952382,AAPL,171.75,173.76,168.27,169.38,168.954811120368,73711235,0.0,1.0,0
2024-04-17,0.15240231818181818,0.11060386363636364,AAPL,169.61,170.65,168.0,168.0,167.578275287648,50901210,0.0,1.0,0
2024-04-18,0.10982711764705881,0.02655694117647059,AAPL,168.03,168.64,166.55,167.04,166.620685143147,43122903,0.0,1.0,0
2024-04-19,0.15642671428571428,0.10201860714285715,AAPL,166.21,166.4,164.075,165.0,164.585806086083,68149377,0.0,1.0,1
2024-04-22,0.11941955882352942,0.05940547058823529,AAPL,165.515,167.26,164.77,165.84,165.423697462521,48116443,0.0,1.0,1
2024-04-23,0.16310186363636364,0.09896040909090908,AAPL,165.35,167.05,164.92,166.9,166.481036580408,49537761,0.0,1.0,1
2024-04-24,0.1542478,0.07872944,AAPL,166.54,169.3,166.21,169.02,168.59571481618,48251835,0.0,1.0,1
2024-04-25,0.20548019047619046,0.12035604761904763,AAPL,169.525,170.61,168.1511,169.89,169.463530884634,50558329,0.0,1.0,0
2024-04-26,0.1660561923076923,0.0828791923076923,AAPL,169.88,171.34,169.18,169.3,168.87501194166,44838354,0.0,1.0,1
2024-04-29,0.17729389743589744,0.13639312820512822,AAPL,173.37,176.03,173.1,173.5,173.064468823851,68169419,0.0,1.0,0
2024-04-30,0.15521616666666668,0.11111795833333334,AAPL,173.33,174.99,170.0,170.33,169.90242636753,65934776,0.0,1.0,0
2024-05-01,0.16020774074074073,0.0804587037037037,AAPL,169.58,172.705,169.11,169.3,168.87501194166,50383147,0.0,1.0,1
2024-05-02,0.12963544444444444,0.07358537037037037,AAPL,172.51,173.415,170.89,173.03,172.595648648939,94214915,0.0,1.0,1
2024-05-03,0.187988625,0.200226984375,AAPL,186.645,187.0,182.66,183.38,182.919667394339,163224109,0.0,1.0,0
2024-05-06,0.16501545,0.1552818,AAPL,182.354,184.2,180.42,181.71,181.253859538801,78569667,0.0,1.0,1
2024-05-07,0.1844861875,0.1208193125,AAPL,183.45,184.9,181.32,182.4,181.942127455161,77305771,0.0,1.0,1
2024-05-08,0.18088917647058822,0.16599123529411766,AAPL,182.85,183.07,181.45,182.74,182.281273964672,45057087,0.0,1.0,1
2024-05-09,0.15263268181818182,0.1147543181818182,AAPL,182.56,184.66,182.11,184.57,184.106680177626,48982972,0.0,1.0,0
2024-05-10,0.20063582142857145,0.14953567857142858,AAPL,184.9,185.09,182.13,183.05,182.83986821563,50759496,0.25,1.0,1
2024-05-13,0.16016214285714286,0.11166314285714286,AAPL,185.435,187.1,184.62,186.28,186.066160345303,72044809,0.0,1.0,1
2024-05-14,0.18651814285714285,0.11719433333333333,AAPL,187.51,188.3,186.29,187.43,187.214840205712,52393619,0.0,1.0,1
2024-05-15,0.1764477619047619,0.0630002857142857,AAPL,187.91,190.65,187.37,189.72,189.502211406006,70399988,0.0,1.0,1
2024-05-16,0.18330195238095237,0.02724561904761905,AAPL,190.47,191.095,189.6601,189.84,189.62207365231,52845230,0.0,1.0,1
2024-05-17,0.20638094117647057,0.14027552941176472,AAPL,189.51,190.81,189.18,189.87,189.652039213886,41282925,0.0,1.0,1
2024-05-20,0.20471313888888887,0.13959972222222222,AAPL,189.325,191.9199,189.01,191.04,190.820696115346,44361275,0.0,1.0,1
2024-05-21,0.1669715833333333,0.113595875,AAPL,191.09,192.73,190.9201,192.35,192.12919230416,42309401,0.0,1.0,0
2024-05-22,0.18813103571428572,0.08403010714285715,AAPL,192.265,192.8231,190.27,190.9,190.680856827992,34648547,0.0,1.0,0
2024-05-23,0.181574,0.15395273076923077,AAPL,190.98,191.0,186.625,186.88,186.665471576821,51005924,0.0,1.0,1
2024-05-24,0.18371233333333334,0.15662171428571428,AAPL,188.82,190.58,188.0404,189.98,189.761912939664,36326975,0.0,1.0,1
2024-05-28,0.19932673076923077,0.19659315384615386,AAPL,191.51,193.0,189.1,189.99,189.771901460189,52280051,0.0,1.0,1
2024-05-29,0.18616033333333332,0.1424958148148148,AAPL,189.61,192.247,189.51,190.29,190.071557075948,53068016,0.0,1.0,1
2024-05-30,0.15608946666666668,0.11088270000000001,AAPL,190.76,192.18,190.63,191.29,191.070409128478,49947941,0.0,1.0,1
2024-05-31,0.15422324999999998,0.1316058,AAPL,191.44,192.57,189.91,192.25,192.029307098907,75158277,0.0,1.0,1
2024-06-03,0.20193136363636366,0.1340465909090909,AAPL,192.9,194.99,192.52,194.03,193.807263752411,50080539,0.0,1.0,1
2024-06-04,0.20488312,0.1589446,AAPL,194.635,195.32,193.0342,194.35,194.12689640922,47471445,0.0,1.0,1
2024-06-05,0.19670239130434783,0.165902,AAPL,195.4,196.9,194.87,195.87,195.645151529066,54156785,0.0,1.0,0
2024-06-06,0.1902595588235294,0.1618541470588235,AAPL,195.685,196.5,194.17,194.48,194.256747176049,41181753,0.0,1.0,1
2024-06-07,0.19992367741935482,0.1398063870967742,AAPL,194.65,196.94,194.14,196.89,196.663980622647,53103912,0.0,1.0,0
2024-06-10,0.2300109111111111,0.2065477111111111,AAPL,196.9,197.3,192.15,193.12,192.898308384608,97262077,0.0,1.0,1
2024-06-11,0.19418219642857143,0.21438439285714286,AAPL,193.65,207.16,193.63,207.15,206.912202681605,172373296,0.0,1.0,1
2024-06-12,0.19123729310344828,0.20921763793103448,AAPL,207.37,220.2,206.9,213.07,212.825406832583,198134293,0.0,1.0,1
2024-06-13,0.21884177777777777,0.20065108333333334,AAPL,214.74,216.75,211.6,214.24,213.994063734044,97862729,0.0,1.0,0
2024-06-14,0.18160674999999998,0.16501965,AAPL,213.85,215.17,211.3,212.49,212.246072642116,70122748,0.0,1.0,1
2024-06-17,0.2147158857142857,0.18241305714285716,AAPL,213.37,218.95,212.72,216.67,216.421274221692,93728300,0.0,1.0,0
2024-06-18,0.2177161,0.202064275,AAPL,217.59,218.63,213.0,214.29,214.04400633667,79943254,0.0,1.0,0
2024-06-20,0.21101843589743588,0.16441951282051281,AAPL,213.93,214.24,208.85,209.68,209.439298374506,86172451,0.0,1.0,0
2024-06-21,0.1919435588235294,0.10480282352941177,AAPL,210.39,211.89,207.11,207.49,207.251812379466,246421353,0.0,1.0,1
2024-06-24,0.184213875,0.16147109375,AAPL,207.72,212.7,206.59,208.14,207.90106621361,80727006,0.0,1.0,1
2024-06-25,0.18735125,0.1298458125,AAPL,209.15,211.38,208.61,209.07,208.829998622463,56713868,0.0,1.0,1
2024-06-26,0.22292737931034484,0.19593844827586207,AAPL,211.5,214.86,210.64,213.25,213.005200202039,66213186,0.0,1.0,1
2024-06-27,0.22336754545454546,0.14200072727272728,AAPL,214.69,215.7395,212.35,214.1,213.854224446689,49772707,0.0,1.0,0
2024-06-28,0.20576833333333333,0.1879998095238095,AAPL,215.77,216.07,210.3,210.62,210.378219303885,82542718,0.0,1.0,1
2024-07-01,0.18149065,0.14234145,AAPL,212.09,217.51,211.92,216.75,216.501182385894,60402929,0.0,1.0,1
2024-07-02,0.21746809677419354,0.2113022258064516,AAPL,216.15,220.38,215.1,220.27,220.0171416108,58046178,0.0,1.0,1
2024-07-03,0.2808335,0.23706220833333333,AAPL,220.0,221.55,219.03,221.55,221.295672238038,37369801,0.0,1.0,1
2024-07-05,0.20959156666666667,0.13190133333333334,AAPL,221.65,226.45,221.65,226.34,226.080173569657,60412408,0.0,1.0,1
2024-07-08,0.19385012,0.18272316,AAPL,227.09,227.85,223.25,227.82,227.558474607402,59085861,0.0,1.0,1
2024-07-09,0.22010252173913042,0.12531682608695652,AAPL,227.93,229.4,226.3721,228.68,228.417487372578,48169822,0.0,1.0,1
2024-07-10,0.20419848387096776,0.17322235483870968,AAPL,229.3,233.08,229.25,232.98,232.712551198457,62627687,0.0,1.0,0
2024-07-11,0.19437462962962965,0.1412532962962963,AAPL,231.39,232.39,225.77,227.57,227.308761594269,64710617,0.0,1.0,1
2024-07-12,0.17579825,0.1685993,AAPL,228.92,232.64,228.68,230.54,230.275352190284,53046527,0.0,1.0,1
2024-07-15,0.23395972,0.15911536,AAPL,236.48,237.23,233.09,234.4,234.13092111305,62631252,0.0,1.0,1
2024-07-16,0.22046785185185186,0.1629410740740741,AAPL,235.0,236.27,232.33,234.82,234.550438975112,43234278,0.0,1.0,0
2024-07-17,0.19801816666666666,0.08888586666666667,AAPL,229.45,231.4599,226.64,228.88,228.617257783084,57345884,0.0,1.0,0
2024-07-18,0.2187899090909091,0.17621531818181818,AAPL,230.28,230.44,222.27,224.18,223.922653136193,66034585,0.0,1.0,1
2024-07-19,0.23804604545454547,0.14131486363636364,AAPL,224.82,226.8,223.275,224.31,224.052503903021,49151453,0.0,1.0,0
2024-07-22,0.21123940000000002,0.1599679,AAPL,227.01,227.78,223.09,223.96,223.702905684636,48201835,0.0,1.0,1
2024-07-23,0.21016553846153846,0.17693073076923077,AAPL,224.365,226.94,222.68,225.01,224.751700339792,39960260,0.0,1.0,0
2024-07-24,0.18688259259259257,0.15765518518518518,AAPL,224.0,224.8,217.13,218.54,218.289127559923,61777576,0.0,1.0,0
2024-07-25,0.17238641379310346,0.09265644827586207,AAPL,218.93,220.85,214.62,217.49,217.240332904766,51391199,0.0,1.0,1
2024-07-26,0.1830989677419355,0.10815093548387097,AAPL,218.7,219.49,216.01,217.96,217.709793369455,41601345,0.0,1.0,1
2024-07-29,0.16065107317073168,0.0999219756097561,AAPL,216.96,219.3,215.75,218.24,217.989471944164,36311778,0.0,1.0,1
2024-07-30,0.17039277419354837,0.15870374193548387,AAPL,219.19,220.325,216.12,218.8,218.548829093581,41643840,0.0,1.0,1
2024-07-31,0.14674176,0.10917928,AAPL,221.44,223.82,220.63,222.08,221.825063825879,50036262,0.0,1.0,0
2024-08-01,0.21085625,0.19986314285714285,AAPL,224.37,224.48,217.02,218.36,218.109334190467,62500996,0.0,1.0,1
2024-08-02,0.17325960606060606,0.20855927272727273,AAPL,219.15,225.6,217.71,219.86,219.607612269263,105568560,0.0,1.0,0
2024-08-05,0.07011728,0.12602412000000002,AAPL,199.09,213.5,196.0,209.27,209.029769032969,119548589,0.0,1.0,0
2024-08-06,0.06869507999999999,0.047192279999999996,AAPL,205.3,209.99,201.07,207.23,206.992110845808,69660488,0.0,1.0,1
2024-08-07,0.17013257142857144,0.11524623809523808,AAPL,206.9,213.64,206.39,209.82,209.579137661861,63516417,0.0,1.0,1
2024-08-08,0.1533243076923077,0.07596580769230768,AAPL,213.11,214.2,208.83,213.31,213.065131325191,47161149,0.0,1.0,1
2024-08-09,0.2003588,0.0721059,AAPL,212.1,216.78,211.97,216.24,215.991767839104,42201646,0.0,1.0,1
2024-08-12,0.17243970588235294,0.13991776470588235,AAPL,216.07,219.5099,215.6,217.53,217.53,38028092,0.25,1.0,1
2024-08-13,0.23144964285714287,0.2600642857142857,AAPL,219.01,221.89,219.01,221.27,221.27,44155331,0.0,1.0,1
2024-08-14,0.15410153846153846,0.1279433076923077,AAPL,220.57,223.03,219.7,221.72,221.72,41960574,0.0,1.0,1
2024-08-15,0.2160570588235294,0.18007294117647057,AAPL,224.6,225.35,222.76,224.72,224.72,46414013,0.0,1.0,1
2024-08-16,0.19864600000000002,0.12502413333333334,AAPL,223.92,226.8271,223.6501,226.05,226.05,44340240,0.0,1.0,0
2024-08-19,0.22155129411764707,0.17019264705882353,AAPL,225.72,225.99,223.04,225.89,225.89,40687813,0.0,1.0,1
2024-08-20,0.21037153846153847,0.09040215384615384,AAPL,225.77,227.17,225.45,226.51,226.51,30299033,0.0,1.0,0
2024-08-21,0.2000255833333333,0.14822858333333333,AAPL,226.52,227.98,225.05,226.4,226.4,34765480,0.0,1.0,0
2024-08-22,0.1984725625,0.11106675,AAPL,227.79,228.34,223.9,224.53,224.53,43695321,0.0,1.0,1
